,num,zipcode,name,latitude,longitude,geohash,geohash_5,geohash_6,population_bucket,population_bucket_label
2468,4017.0,18056,Cúllar,37.5835402,-2.5766049,eywj,eywjv,eywjv3,"(1000, 5000]",4
2469,7681.0,18057,Cúllar Vega,37.1535419,-3.6703193,eyt7,eyt7k,eyt7k7,"(5000, 10000]",5
2470,22937.0,46105,Cullera,39.1647217,-0.2542313,eyzy,eyzyf,eyzyf1,"(10000, 50000]",6
2471,30790.0,15031,Culleredo,43.2745929,-8.4027075,ezdn,ezdn0,ezdn0v,"(10000, 50000]",6
2472,831.0,10069,Cumbre,-30.7974036,-64.465454,6dd0,6dd0v,6dd0v1,"(500, 1000]",3
2473,59.0,21027,Cumbres de Enmedio,38.0731247,-6.6935095,eyg0,eyg0x,eyg0xe,"(0, 100]",1
2474,377.0,21028,Cumbres de San Bartolomé,38.0771839,-6.7432319,eyg0,eyg0w,eyg0we,"(100, 500]",2
2475,1737.0,21029,Cumbres Mayores,38.0623177,-6.6466238,eyg2,eyg28,eyg28c,"(1000, 5000]",4
2476,14622.0,43051,Cunit,41.197596,1.6344596,sp34,sp34m,sp34m5,"(10000, 50000]",6
2477,4592.0,36015,Cuntis,42.6353362,-8.5617942,ez9f,ez9ft,ez9ft1,"(1000, 5000]",4
2478,112.0,47059,Curiel de Duero,41.6401393,-4.0992767,ezmh,ezmhf,ezmhfs,"(100, 500]",2
2479,4104.0,15032,Curtis,43.1328173,-8.0446856,ezdm,ezdm2,ezdm2u,"(1000, 5000]",4
2480,590.0,29050,Cútar,36.8310343,-4.2287632,eysc,eyscx,eyscxb,"(500, 1000]",3
2481,526.0,26056,Cuzcurrita de Río Tirón,42.540534,-2.9636152,eztf,eztfh,eztfh8,"(500, 1000]",3
2482,10650.0,28053,Daganzo de Arriba,40.5451953,-3.45785,ezjw,ezjw9,ezjw9m,"(10000, 50000]",6
2483,17680.0,13039,Daimiel,39.072196,-3.6143611,eyvq,eyvqm,eyvqmb,"(10000, 50000]",6
2484,3274.0,46113,Daimús,38.9687811,-0.1534297,eyzv,eyzvs,eyzvsw,"(1000, 5000]",4
2485,4141.0,4038,Dalías,36.8214576,-2.8702064,eytc,eytcq,eytcqx,"(1000, 5000]",4
2486,535.0,17060,Darnius,42.3665352,2.8337409,spd1,spd10,spd102,"(500, 1000]",3
2487,1921.0,50094,Daroca,41.1133264,-1.4170637,ezqc,ezqcz,ezqczu,"(1000, 5000]",4
2488,56.0,26057,Daroca de Rioja,42.371653,-2.5813355,ezw1,ezw1j,ezw1j3,"(0, 100]",1
2489,1652.0,18063,Darro,37.3491909,-3.2933648,eyts,eytsm,eytsmp,"(1000, 5000]",4
2490,267.0,17061,Das,42.3636176,1.8713459,sp93,sp934,sp9348,"(100, 500]",2
2491,1758.0,3061,Daya Nueva,38.1138879,-0.7609301,eyz2,eyz2y,eyz2yd,"(1000, 5000]",4
2492,683.0,3062,Daya Vieja,38.105114,-0.7380602,eyz2,eyz2z,eyz2z0,"(500, 1000]",3
2493,5395.0,20029,Deba,43.294141,-2.3539311,ezwq,ezwq6,ezwq63,"(5000, 10000]",5
2494,821.0,33022,Degaña,42.9406475,-6.5712537,ezek,ezek6,ezek63,"(500, 1000]",3
2495,136.0,34067,Dehesa de Montejo,42.8207429,-4.5108875,ezsg,ezsg9,ezsg97,"(100, 500]",2
2496,49.0,34068,Dehesa de Romanos,42.638722,-4.436018,ezsf,ezsfe,ezsfe4,"(0, 100]",1
2497,404.0,18064,Dehesas de Guadix,37.5898117,-3.1029758,eytv,eytvc,eytvc7,"(100, 500]",2
2498,666.0,18065,Dehesas Viejas,37.4726794,-3.5521475,eytm,eytmp,eytmpj,"(500, 1000]",3
2499,674.0,7018,Deià,39.7477362,2.6483432,sp1f,sp1fh,sp1fh7,"(500, 1000]",3
2500,2615.0,18066,Deifontes,37.3263415,-3.5946529,eytk,eytkq,eytkq5,"(1000, 5000]",4
2501,675.0,10070,Deleitosa,39.6443099,-5.6468968,ez5c,ez5cx,ez5cx9,"(500, 1000]",3
2502,11656.0,43901,Deltebre,40.7203938,0.7243445,sp0x,sp0x8,sp0x8k,"(10000, 50000]",6
2503,43899.0,3063,Dénia,38.8408382,0.1061105,snbh,snbhf,snbhfq,"(10000, 50000]",6
2504,6819.0,48901,Derio,43.2907714,-2.8870439,ezty,eztyq,eztyq2,"(5000, 10000]",5
2505,106.0,10071,Descargamaría,40.3039618,-6.4862446,ez5m,ez5mk,ez5mk3,"(100, 500]",2
2506,68.0,31079,Desojo,42.5881304,-2.2757428,ezw6,ezw6k,ezw6k0,"(0, 100]",1
2507,438.0,24066,Destriana,42.3269886,-6.093986,eze8,eze8v,eze8v3,"(100, 500]",2
2508,77.0,42075,Dévanos,41.9035478,-1.9473175,ezqw,ezqw7,ezqw7s,"(0, 100]",1
2509,194.0,42076,Deza,41.4634042,-2.0220915,ezqe,ezqec,ezqecu,"(100, 500]",2
2510,595.0,31080,Dicastillo,42.5945083,-2.0283583,ezwd,ezwd3,ezwd3f,"(500, 1000]",3
2511,116.0,5903,Diego del Carpio,40.6706,-5.344616760942301,ezhp,ezhpq,ezhpq7,"(100, 500]",2
2512,763.0,18067,Diezma,37.3197784,-3.3326523,eyts,eytsk,eytsk1,"(500, 1000]",3
2513,2188.0,18068,Dílar,37.0737362,-3.6010019,eyt6,eyt6y,eyt6yj,"(1000, 5000]",4
2514,1454.0,48026,Dima,43.1430694,-2.7508974,ezwj,ezwj3,ezwj3m,"(1000, 5000]",4
2515,117.0,37115,Dios le Guarde,40.6421867,-6.3114043,ez5x,ez5x0,ez5x0q,"(100, 500]",2
2516,2675.0,15033,Dodro,42.719898,-8.7223279,ez9g,ez9g1,ez9g18,"(1000, 5000]",4
2517,614.0,18069,Dólar,37.178181,-2.9913966,eytg,eytge,eytgeb,"(500, 1000]",3
2518,7799.0,3064,Dolores,37.7524811,-108.4596087,9wdy,9wdyg,9wdygb,"(5000, 10000]",5
2519,656.0,46114,Domeño,39.6600701,-0.6720763,ezp9,ezp98,ezp98e,"(500, 1000]",3
2520,30.0,40068,Domingo García,41.1151681,-4.3792275,ezkc,ezkcu,ezkcuk,"(0, 100]",1
2521,306.0,45058,Domingo Pérez,39.9757512,-4.5049656,ezhg,ezhg3,ezhg3m,"(100, 500]",2
2522,849.0,18915,Domingo Pérez de Granada,37.4964059,-3.5088958,eytt,eytt2,eytt24,"(500, 1000]",3
2523,807.0,6043,Don Álvaro,38.8484898,-6.2748746,eygt,eygt1,eygt10,"(500, 1000]",3
2524,37310.0,6044,Don Benito,38.9540269,-5.8619466,eygv,eygvd,eygvde,"(10000, 50000]",6
2525,465.0,31081,Donamaria,43.1122222,-1.6727059,ezwv,ezwv3,ezwv3b,"(100, 500]",2
2526,1823.0,31221,Doneztebe/Santesteban,43.1314091,-1.6690844,ezwv,ezwv6,ezwv65,"(1000, 5000]",4
2527,83.0,40069,Donhierro,41.1158399,-4.6952886,ezk9,ezk9v,ezk9vh,"(0, 100]",1
2528,69.0,5069,Donjimeno,40.9602836,-4.8466502,ezk9,ezk91,ezk918,"(0, 100]",1
2529,187849.0,20069,Donostia/San Sebastián,43.3224219,-1.9838889,ezww,ezww6,ezww6y,"(100000, 250000]",8
2530,30.0,5070,Donvidas,41.0889123,-4.8058522,ezk9,ezk9f,ezk9f8,"(0, 100]",1
2531,4583.0,14022,Doña Mencía,37.5545719,-4.3573672,eysv,eysvs,eysvsu,"(1000, 5000]",4
2532,64.0,37116,Doñinos de Ledesma,41.0115802,-6.0339649,ez79,ez79q,ez79q9,"(0, 100]",1
2533,2251.0,37117,Doñinos de Salamanca,40.9592297,-5.7461394,ez7c,ez7cj,ez7cj0,"(1000, 5000]",4
2534,325.0,46115,Dos Aguas,39.2890143,-0.8004748,eyzr,eyzrt,eyzrtb,"(100, 500]",2
2535,137561.0,41038,Dos Hermanas,37.283689,-5.9226718,eyeu,eyeu1,eyeu15,"(100000, 250000]",8
2536,2402.0,14023,Dos Torres,38.4442332,-4.8956511,eyud,eyud8,eyud8w,"(1000, 5000]",4
2537,2273.0,45059,Dosbarrios,39.8833764,-3.4820586,ezjd,ezjdb,ezjdbu,"(1000, 5000]",4
2538,5710.0,8075,Dosrius,41.594347,2.4063166,sp3s,sp3sw,sp3swu,"(5000, 10000]",5
2539,1028.0,36016,Dozón,42.5936525,-8.0423145,ezd6,ezd62,ezd62c,"(1000, 5000]",4
2540,355.0,19107,Driebes,40.2454366,-3.0406577,ezju,ezjuf,ezjufy,"(100, 500]",2
2541,355.0,18070,Dúdar,37.186106,-3.4836393,eyte,eyte8,eyte89,"(100, 500]",2
2542,2592.0,34069,Dueñas,41.87652,-4.5462804,ezky,ezky0,ezky0x,"(1000, 5000]",4
2543,232.0,43053,Duesaigües,41.1457974,0.9305023,sp2d,sp2dj,sp2dj4,"(100, 500]",2
2544,2909.0,15034,Dumbría,42.9885694,-9.092819,ez9s,ez9s9,ez9s91,"(1000, 5000]",4
2545,29609.0,48027,Durango,24.833333,-104.833333,9smm,9smmq,9smmq2,"(10000, 50000]",6
2546,7216.0,18071,Dúrcal,36.9879333,-3.5663828,eyt6,eyt6q,eyt6qv,"(5000, 10000]",5
2547,109.0,19108,Durón,40.6256801,-2.726315,eznp,eznp1,eznp1g,"(100, 500]",2
2548,184.0,40070,Duruelo,41.2359633,-3.6481057,ezm6,ezm6s,ezm6sf,"(100, 500]",2
2549,1063.0,42078,Duruelo de la Sierra,41.954084,-2.9324408,ezmy,ezmyt,ezmytm,"(1000, 5000]",4
2550,824.0,48028,Ea,43.3804335,-2.5848533,ezwn,ezwnv,ezwnv1,"(500, 1000]",3
2551,71.0,31083,Echarri/Etxarri,42.7807766,-1.8251709,ezwe,ezweq,ezweqk,"(0, 100]",1
2552,39743.0,41039,Écija,37.5406007,-5.079589,eysm,eysms,eysms6,"(10000, 50000]",6
2553,27282.0,20030,Eibar,43.1842839,-2.4732748,ezwj,ezwjx,ezwjxt,"(10000, 50000]",6
2554,50715.0,7026,Eivissa,38.974390099999994,1.4197463178515335,sncj,sncj8,sncj8r,"(50000, 100000]",7
2555,17124.0,50095,Ejea de los Caballeros,42.1264653,-1.1382958,ezrp,ezrpw,ezrpwh,"(10000, 50000]",6
2556,126.0,37118,Éjeme,40.7666852,-5.5390425,ezhp,ezhpc,ezhpcv,"(100, 500]",2
2557,87500.0,4902,Ejido,8.5524805,-71.2409192,d3t2,d3t2d,d3t2du,"(50000, 100000]",7
2558,186.0,44096,Ejulve,40.7751485,-0.552882,ezpx,ezpxg,ezpxgq,"(100, 500]",2
2559,349.0,48031,Elantxobe,43.4031122,-2.6404556,ezwn,ezwng,ezwngv,"(100, 500]",2
2560,629.0,1021,Elburgo/Burgelu,42.8495927,-2.5448025,ezw5,ezw5y,ezw5y0,"(500, 1000]",3
2561,3553.0,2030,Elche de la Sierra,38.4483634,-2.0489954,eyyd,eyyd9,eyyd9r,"(1000, 5000]",4
2562,235580.0,3065,Elche/Elx,38.2682326,-0.696458,eyz9,eyz98,eyz98n,"(100000, 250000]",8
2563,971.0,1022,Elciego,42.5153808,-2.6181739,ezw1,ezw1u,ezw1u7,"(500, 1000]",3
2564,52297.0,3066,Elda,38.4789671,-0.7956759,eyz6,eyz6v,eyz6vu,"(50000, 100000]",7
2565,247.0,20031,Elduain,43.1406884,-2.0006998,ezwt,ezwt6,ezwt6m,"(100, 500]",2
2566,1122.0,20033,Elgeta,43.1367656,-2.4874683,ezwj,ezwjr,ezwjrk,"(1000, 5000]",4
2567,11480.0,20032,Elgoibar,43.2143558,-2.4168588,ezwm,ezwmc,ezwmc4,"(10000, 50000]",6
2568,215.0,31087,Elgorriaga,43.1384243,-1.687207,ezwv,ezwv3,ezwv3t,"(100, 500]",2
2569,18544.0,46116,Eliana,-25.9178745,-48.5805811,6gmk,6gmkw,6gmkw9,"(10000, 50000]",6
2570,876.0,10072,Eljas,40.217159,-6.8468824,ez5h,ez5hu,ez5hu1,"(500, 1000]",3
2571,7309.0,48032,Elorrio,43.1304644,-2.5426453,ezwj,ezwjq,ezwjq5,"(5000, 10000]",5
2572,316.0,1023,Elvillar/Bilar,42.5704082,-2.5451889,ezw4,ezw4n,ezw4nj,"(100, 500]",2
2573,28.0,19109,Embid,40.9722476,-1.7116642,ezqc,ezqc1,ezqc14,"(0, 100]",1
2574,31.0,50096,Embid de Ariza,41.3797103,-1.9724838,ezqe,ezqe7,ezqe7h,"(0, 100]",1
2575,705.0,46117,Emperador,39.5540582,-0.3388611,ezpc,ezpc0,ezpc02,"(500, 1000]",3
2576,115.0,37120,Encina de San Silvestre,41.014567,-6.0927389,ez79,ez79m,ez79m6,"(100, 500]",2
2577,101.0,37119,Encina,44.6915452,-117.6913241,9ruq,9ruq1,9ruq1z,"(100, 500]",2
2578,185.0,50098,Encinacorba,41.284532,-1.275358,ezr4,ezr4f,ezr4fg,"(100, 500]",2
2579,40.0,40071,Encinas,41.3755042,-3.6675732,ezm7,ezm7k,ezm7ks,"(0, 100]",1
2580,611.0,37121,Encinas de Abajo,40.9343682,-5.4696984,ezk0,ezk0g,ezk0ge,"(500, 1000]",3
2581,235.0,37122,Encinas de Arriba,40.7709572,-5.556518,ezhp,ezhpc,ezhpcw,"(100, 500]",2
2582,210.0,47060,Encinas de Esgueva,41.7568949,-4.1034145,ezmj,ezmjd,ezmjd9,"(100, 500]",2
2583,2266.0,14024,Encinas Reales,37.2745773,-4.4887626,eysu,eysu1,eysu1c,"(1000, 5000]",4
2584,1275.0,21031,Encinasola,38.1369242,-6.8718109,eyg0,eyg0g,eyg0gw,"(1000, 5000]",4
2585,156.0,37123,Encinasola de los Comendadores,41.0304889,-6.5317368,ez73,ez737,ez737m,"(100, 500]",2
2586,603.0,24067,Encinedo,42.2701853,-6.5931177,eze2,eze23,eze23z,"(500, 1000]",3
2587,331.0,40072,Encinillas,41.0179102,-4.1574305,ezm1,ezm13,ezm137,"(100, 500]",2
2588,43.0,9120,Encío,42.6683531,-3.0843048,eztf,eztf9,eztf9z,"(0, 100]",1
2589,172.0,26058,Enciso,42.1485352,-2.2687211,ezqr,ezqru,ezqru2,"(100, 500]",2
2590,205.0,37124,Endrinal,40.5906451,-5.8043348,ez5y,ez5yg,ez5ygv,"(100, 500]",2
2591,297.0,31089,Enériz/Eneritz,42.6712536,-1.7280262,ezwf,ezwfb,ezwfb8,"(100, 500]",2
2592,4770.0,46118,Enguera,38.9804366,-0.6894299,eyzt,eyztb,eyztb2,"(1000, 5000]",4
2593,299.0,16082,Enguídanos,39.673715,-1.6062826,eznc,eznce,eznceq,"(100, 500]",2
2594,554.0,4041,Enix,36.8769467,-2.6019386,eyw1,eyw1u,eyw1uc,"(500, 1000]",3
2595,908.0,46119,Énova,39.0444831,-0.480848,eyzw,eyzwj,eyzwj5,"(500, 1000]",3
2596,137.0,49061,Entrala,41.4311963,-5.7547283,ez7g,ez7gt,ez7gtn,"(100, 500]",2
2597,5418.0,39028,Entrambasaguas,43.3776292,-3.6823116,eztq,eztqu,eztqu0,"(5000, 10000]",5
2598,1632.0,26059,Entrena,42.387465,-2.5299193,ezw1,ezw1n,ezw1nk,"(1000, 5000]",4
2599,1118.0,32030,Entrimo,41.9537793,-8.13425296343149,ez6n,ez6nw,ez6nwv,"(1000, 5000]",4
2600,557.0,6045,Entrín Bajo,38.7194602,-6.7135261,eygh,eyghr,eyghr0,"(500, 1000]",3
2601,4447.0,50099,Épila,41.5984995,-1.2796166,ezrh,ezrhd,ezrhdu,"(1000, 5000]",4
2602,24446.0,48902,Erandio,43.3055981,-2.9729697,ezty,eztyk,eztyk7,"(10000, 50000]",6
2603,150.0,31090,Eratsun,43.0832607,-1.796793,ezwt,ezwtp,ezwtp5,"(100, 500]",2
2604,440.0,24068,Ercina,42.8126528,-5.2180226,ezs7,ezs79,ezs793,"(100, 500]",2
2605,267.0,48033,Ereño,43.35104365,-2.6162545130942423,ezwn,ezwns,ezwns7,"(100, 500]",2
2606,373.0,31091,Ergoiena,42.88322435,-2.013330746169357,ezwe,ezwef,ezwefn,"(100, 500]",2
2607,360.0,50100,Erla,42.1150034,-0.9476339,ezrr,ezrrd,ezrrd6,"(100, 500]",2
2608,15589.0,48034,Ermua,43.1862849,-2.5027614,ezwj,ezwjx,ezwjxj,"(10000, 50000]",6
2609,39023.0,20067,Errenteria,43.3150168,-1.8992856,ezww,ezwwk,ezwwkv,"(10000, 50000]",6
2610,565.0,20066,Errezil,43.1647321,-2.1743978,ezwm,ezwmw,ezwmw9,"(500, 1000]",3
2611,1416.0,1047,Erriberabeitia,42.72556405,-2.9076506813199643,eztg,eztgj,eztgjc,"(1000, 5000]",4
2612,820.0,1046,Erriberagoitia/Ribera Alta,42.797996749999996,-2.9040572861902803,eztg,eztgm,eztgmz,"(500, 1000]",3
2613,504.0,48079,Errigoiti,43.3185225,-2.7247594,ezwn,ezwn3,ezwn3v,"(500, 1000]",3
2614,796.0,31092,Erro,42.963162749999995,-1.4154255003285114,ezwu,ezwur,ezwurv,"(500, 1000]",3
2615,206.0,45060,Erustes,39.9565393,-4.4974032,ezhg,ezhg3,ezhg39,"(100, 500]",2
2616,2288.0,21032,Escacena del Campo,37.4088438,-6.3896302,eyek,eyeky,eyekyd,"(1000, 5000]",4
2617,10520.0,17062,Escala,43.0828034,0.4047122,sp8m,sp8m1,sp8m14,"(10000, 50000]",6
2618,759.0,39029,Escalante,43.4370721,-3.5139242,eztx,eztx0,eztx05,"(500, 1000]",3
2619,3573.0,45061,Escalona,40.1665576,-4.4038607,ezhu,ezhue,ezhueb,"(1000, 5000]",4
